Gene1,Gene1_Start,Gene1_End,Gene1_Bin,Gene2,Gene2_Start,Gene2_End,Gene2_Bin,HiC_Interaction,Gene1_Time_-4.5,Gene2_Time_-4.5,Gene1_Time_0.5,Gene2_Time_0.5,Gene1_Time_1.0,Gene2_Time_1.0,Gene1_Time_1.5,Gene2_Time_1.5,Gene1_Time_2.0,Gene2_Time_2.0,Gene1_Time_2.5,Gene2_Time_2.5,Gene1_Time_3.0,Gene2_Time_3.0,Gene1_Time_3.5,Gene2_Time_3.5,Gene1_Time_4.0,Gene2_Time_4.0,Gene1_Time_4.5,Gene2_Time_4.5,Gene1_Time_5.0,Gene2_Time_5.0,Gene1_Time_5.5,Gene2_Time_5.5,Gene1_Time_6.0,Gene2_Time_6.0,Gene1_Time_6.5,Gene2_Time_6.5,Gene1_Time_7.0,Gene2_Time_7.0,Gene1_Time_7.5,Gene2_Time_7.5,Gene1_Time_8.0,Gene2_Time_8.0,Gene1_Time_8.5,Gene2_Time_8.5,Gene1_Time_9.0,Gene2_Time_9.0,Gene1_Time_9.5,Gene2_Time_9.5,Gene1_Time_10.0,Gene2_Time_10.0,Gene1_Time_10.5,Gene2_Time_10.5,Gene1_Time_11.0,Gene2_Time_11.0,Gene1_Time_11.5,Gene2_Time_11.5,Gene1_Time_12.0,Gene2_Time_12.0,Gene1_Time_12.5,Gene2_Time_12.5,Gene1_Time_13.0,Gene2_Time_13.0,Gene1_Time_13.5,Gene2_Time_13.5,Gene1_Time_14.0,Gene2_Time_14.0,Gene1_Time_15.0,Gene2_Time_15.0,Gene1_Time_16.0,Gene2_Time_16.0,Gene1_Time_17.0,Gene2_Time_17.0,Gene1_Time_18.0,Gene2_Time_18.0,Gene1_Time_19.0,Gene2_Time_19.0,Gene1_Time_20.0,Gene2_Time_20.0,Gene1_Time_21.0,Gene2_Time_21.0,Gene1_Time_22.0,Gene2_Time_22.0,Gene1_Time_23.0,Gene2_Time_23.0,Gene1_Time_24.0,Gene2_Time_24.0,Gene1_Time_25.0,Gene2_Time_25.0,Gene1_Time_26.0,Gene2_Time_26.0,Gene1_Time_27.0,Gene2_Time_27.0,Gene1_Time_28.0,Gene2_Time_28.0
Kcnma1,23339499.0,24064559.0,23000000.0,Kcnma1,23339499.0,24064559.0,23000000.0,2346.7813,4.348571428571428,4.348571428571428,3.87175,3.87175,2.68625,2.68625,3.687,3.687,3.4486000000000003,3.4486000000000003,3.746750000000001,3.746750000000001,3.3928,3.3928,4.89675,4.89675,4.7085,4.7085,4.6899999999999995,4.6899999999999995,4.5577499999999995,4.5577499999999995,4.82625,4.82625,5.0465,5.0465,3.7985000000000007,3.7985000000000007,3.7718,3.7718,3.805,3.805,4.73575,4.73575,4.60625,4.60625,4.5255,4.5255,4.37,4.37,3.4585000000000004,3.4585000000000004,5.05775,5.05775,3.997,3.997,3.325,3.325,3.4905,3.4905,3.792,3.792,4.62125,4.62125,3.845333333333333,3.845333333333333,3.46525,3.46525,3.1052500000000003,3.1052500000000003,3.613,3.613,2.7555000000000005,2.7555000000000005,3.1205,3.1205,3.1735,3.1735,2.739333333333333,2.739333333333333,3.16875,3.16875,3.889250000000001,3.889250000000001,3.1745,3.1745,3.0965,3.0965,3.3552500000000003,3.3552500000000003,2.03025,2.03025,2.739,2.739,3.2505,3.2505
Kcnma1,23339499.0,24064559.0,23000000.0,MCPt4,56297086.0,56299770.0,56000000.0,37.1105,4.348571428571428,3.236714285714285,3.87175,3.1675000000000004,2.68625,2.7485,3.687,3.426,3.4486000000000003,2.565,3.746750000000001,2.94325,3.3928,3.21,4.89675,3.1515,4.7085,3.673000000000001,4.6899999999999995,3.26175,4.5577499999999995,3.4645,4.82625,3.2305,5.0465,3.76775,3.7985000000000007,2.813,3.7718,2.9090000000000003,3.805,4.4075,4.73575,3.5032500000000004,4.60625,3.2375000000000003,4.5255,2.98025,4.37,3.96825,3.4585000000000004,3.182,5.05775,3.908,3.997,3.19625,3.325,2.63575,3.4905,2.03875,3.792,3.33725,4.62125,2.7965,3.845333333333333,2.5933333333333333,3.46525,2.7205000000000004,3.1052500000000003,2.4219999999999997,3.613,2.75375,2.7555000000000005,2.2885,3.1205,2.37875,3.1735,2.8832500000000003,2.739333333333333,2.6803333333333335,3.16875,2.28925,3.889250000000001,2.6815,3.1745,2.51575,3.0965,1.8085,3.3552500000000003,2.099,2.03025,2.6625,2.739,2.3615,3.2505,2.3120000000000003
Kcnma1,23339499.0,24064559.0,23000000.0,SFTP-D,40894171.0,40907106.0,40000000.0,53.095,4.348571428571428,4.215714285714286,3.87175,10.92675,2.68625,9.9815,3.687,11.094,3.4486000000000003,11.107,3.746750000000001,10.75975,3.3928,10.8508,4.89675,10.08175,4.7085,10.052,4.6899999999999995,9.3275,4.5577499999999995,9.40075,4.82625,9.76475,5.0465,9.62875,3.7985000000000007,9.61475,3.7718,9.9678,3.805,9.49,4.73575,9.73575,4.60625,10.09825,4.5255,10.0045,4.37,8.832999999999998,3.4585000000000004,10.377,5.05775,10.08225,3.997,10.04775,3.325,10.12925,3.4905,10.22,3.792,10.0255,4.62125,10.20375,3.845333333333333,10.173,3.46525,9.8825,3.1052500000000003,10.393,3.613,10.46075,2.7555000000000005,9.79625,3.1205,10.53125,3.1735,10.688,2.739333333333333,10.885,3.16875,10.5375,3.889250000000001,10.609,3.1745,10.64925,3.0965,10.53225,3.3552500000000003,10.61275,2.03025,10.93875,2.739,10.77875,3.2505,10.68325
Kcnma1,23339499.0,24064559.0,23000000.0,THTPA,55332241.0,55336443.0,55000000.0,40.9577,4.348571428571428,6.140142857142857,3.87175,5.05675,2.68625,5.71725,3.687,6.2075,3.4486000000000003,5.6514,3.746750000000001,6.304250000000001,3.3928,5.9826,4.89675,6.14175,4.7085,5.8717500000000005,4.6899999999999995,6.16225,4.5577499999999995,5.60725,4.82625,5.93075,5.0465,5.487,3.7985000000000007,5.816,3.7718,6.1368,3.805,5.996,4.73575,5.8845,4.60625,5.31275,4.5255,5.85425,4.37,6.96125,3.4585000000000004,6.0585,5.05775,5.78925,3.997,4.812749999999999,3.325,5.932500000000001,3.4905,5.9695,3.792,6.1065000000000005,4.62125,5.88375,3.845333333333333,5.153333333333333,3.46525,6.055,3.1052500000000003,6.0495,3.613,5.46525,2.7555000000000005,6.16075,3.1205,5.88225,3.1735,5.9315,2.739333333333333,5.885000000000001,3.16875,6.00625,3.889250000000001,6.0295,3.1745,6.08475,3.0965,5.8774999999999995,3.3552500000000003,5.92075,2.03025,5.8345,2.739,5.7575,3.2505,5.8125
MCPt4,56297086.0,56299770.0,56000000.0,Kcnma1,23339499.0,24064559.0,23000000.0,37.1105,3.236714285714285,4.348571428571428,3.1675000000000004,3.87175,2.7485,2.68625,3.426,3.687,2.565,3.4486000000000003,2.94325,3.746750000000001,3.21,3.3928,3.1515,4.89675,3.673000000000001,4.7085,3.26175,4.6899999999999995,3.4645,4.5577499999999995,3.2305,4.82625,3.76775,5.0465,2.813,3.7985000000000007,2.9090000000000003,3.7718,4.4075,3.805,3.5032500000000004,4.73575,3.2375000000000003,4.60625,2.98025,4.5255,3.96825,4.37,3.182,3.4585000000000004,3.908,5.05775,3.19625,3.997,2.63575,3.325,2.03875,3.4905,3.33725,3.792,2.7965,4.62125,2.5933333333333333,3.845333333333333,2.7205000000000004,3.46525,2.4219999999999997,3.1052500000000003,2.75375,3.613,2.2885,2.7555000000000005,2.37875,3.1205,2.8832500000000003,3.1735,2.6803333333333335,2.739333333333333,2.28925,3.16875,2.6815,3.889250000000001,2.51575,3.1745,1.8085,3.0965,2.099,3.3552500000000003,2.6625,2.03025,2.3615,2.739,2.3120000000000003,3.2505
MCPt4,56297086.0,56299770.0,56000000.0,MCPt4,56297086.0,56299770.0,56000000.0,2202.7196,3.236714285714285,3.236714285714285,3.1675000000000004,3.1675000000000004,2.7485,2.7485,3.426,3.426,2.565,2.565,2.94325,2.94325,3.21,3.21,3.1515,3.1515,3.673000000000001,3.673000000000001,3.26175,3.26175,3.4645,3.4645,3.2305,3.2305,3.76775,3.76775,2.813,2.813,2.9090000000000003,2.9090000000000003,4.4075,4.4075,3.5032500000000004,3.5032500000000004,3.2375000000000003,3.2375000000000003,2.98025,2.98025,3.96825,3.96825,3.182,3.182,3.908,3.908,3.19625,3.19625,2.63575,2.63575,2.03875,2.03875,3.33725,3.33725,2.7965,2.7965,2.5933333333333333,2.5933333333333333,2.7205000000000004,2.7205000000000004,2.4219999999999997,2.4219999999999997,2.75375,2.75375,2.2885,2.2885,2.37875,2.37875,2.8832500000000003,2.8832500000000003,2.6803333333333335,2.6803333333333335,2.28925,2.28925,2.6815,2.6815,2.51575,2.51575,1.8085,1.8085,2.099,2.099,2.6625,2.6625,2.3615,2.3615,2.3120000000000003,2.3120000000000003
MCPt4,56297086.0,56299770.0,56000000.0,SFTP-D,40894171.0,40907106.0,40000000.0,60.9805,3.236714285714285,4.215714285714286,3.1675000000000004,10.92675,2.7485,9.9815,3.426,11.094,2.565,11.107,2.94325,10.75975,3.21,10.8508,3.1515,10.08175,3.673000000000001,10.052,3.26175,9.3275,3.4645,9.40075,3.2305,9.76475,3.76775,9.62875,2.813,9.61475,2.9090000000000003,9.9678,4.4075,9.49,3.5032500000000004,9.73575,3.2375000000000003,10.09825,2.98025,10.0045,3.96825,8.832999999999998,3.182,10.377,3.908,10.08225,3.19625,10.04775,2.63575,10.12925,2.03875,10.22,3.33725,10.0255,2.7965,10.20375,2.5933333333333333,10.173,2.7205000000000004,9.8825,2.4219999999999997,10.393,2.75375,10.46075,2.2885,9.79625,2.37875,10.53125,2.8832500000000003,10.688,2.6803333333333335,10.885,2.28925,10.5375,2.6815,10.609,2.51575,10.64925,1.8085,10.53225,2.099,10.61275,2.6625,10.93875,2.3615,10.77875,2.3120000000000003,10.68325
MCPt4,56297086.0,56299770.0,56000000.0,THTPA,55332241.0,55336443.0,55000000.0,702.5532,3.236714285714285,6.140142857142857,3.1675000000000004,5.05675,2.7485,5.71725,3.426,6.2075,2.565,5.6514,2.94325,6.304250000000001,3.21,5.9826,3.1515,6.14175,3.673000000000001,5.8717500000000005,3.26175,6.16225,3.4645,5.60725,3.2305,5.93075,3.76775,5.487,2.813,5.816,2.9090000000000003,6.1368,4.4075,5.996,3.5032500000000004,5.8845,3.2375000000000003,5.31275,2.98025,5.85425,3.96825,6.96125,3.182,6.0585,3.908,5.78925,3.19625,4.812749999999999,2.63575,5.932500000000001,2.03875,5.9695,3.33725,6.1065000000000005,2.7965,5.88375,2.5933333333333333,5.153333333333333,2.7205000000000004,6.055,2.4219999999999997,6.0495,2.75375,5.46525,2.2885,6.16075,2.37875,5.88225,2.8832500000000003,5.9315,2.6803333333333335,5.885000000000001,2.28925,6.00625,2.6815,6.0295,2.51575,6.08475,1.8085,5.8774999999999995,2.099,5.92075,2.6625,5.8345,2.3615,5.7575,2.3120000000000003,5.8125
SFTP-D,40894171.0,40907106.0,40000000.0,Kcnma1,23339499.0,24064559.0,23000000.0,53.095,4.215714285714286,4.348571428571428,10.92675,3.87175,9.9815,2.68625,11.094,3.687,11.107,3.4486000000000003,10.75975,3.746750000000001,10.8508,3.3928,10.08175,4.89675,10.052,4.7085,9.3275,4.6899999999999995,9.40075,4.5577499999999995,9.76475,4.82625,9.62875,5.0465,9.61475,3.7985000000000007,9.9678,3.7718,9.49,3.805,9.73575,4.73575,10.09825,4.60625,10.0045,4.5255,8.832999999999998,4.37,10.377,3.4585000000000004,10.08225,5.05775,10.04775,3.997,10.12925,3.325,10.22,3.4905,10.0255,3.792,10.20375,4.62125,10.173,3.845333333333333,9.8825,3.46525,10.393,3.1052500000000003,10.46075,3.613,9.79625,2.7555000000000005,10.53125,3.1205,10.688,3.1735,10.885,2.739333333333333,10.5375,3.16875,10.609,3.889250000000001,10.64925,3.1745,10.53225,3.0965,10.61275,3.3552500000000003,10.93875,2.03025,10.77875,2.739,10.68325,3.2505
SFTP-D,40894171.0,40907106.0,40000000.0,MCPt4,56297086.0,56299770.0,56000000.0,60.9805,4.215714285714286,3.236714285714285,10.92675,3.1675000000000004,9.9815,2.7485,11.094,3.426,11.107,2.565,10.75975,2.94325,10.8508,3.21,10.08175,3.1515,10.052,3.673000000000001,9.3275,3.26175,9.40075,3.4645,9.76475,3.2305,9.62875,3.76775,9.61475,2.813,9.9678,2.9090000000000003,9.49,4.4075,9.73575,3.5032500000000004,10.09825,3.2375000000000003,10.0045,2.98025,8.832999999999998,3.96825,10.377,3.182,10.08225,3.908,10.04775,3.19625,10.12925,2.63575,10.22,2.03875,10.0255,3.33725,10.20375,2.7965,10.173,2.5933333333333333,9.8825,2.7205000000000004,10.393,2.4219999999999997,10.46075,2.75375,9.79625,2.2885,10.53125,2.37875,10.688,2.8832500000000003,10.885,2.6803333333333335,10.5375,2.28925,10.609,2.6815,10.64925,2.51575,10.53225,1.8085,10.61275,2.099,10.93875,2.6625,10.77875,2.3615,10.68325,2.3120000000000003
