Gene1,Gene1_Start,Gene1_End,Gene1_Bin,Gene2,Gene2_Start,Gene2_End,Gene2_Bin,HiC_Interaction,Gene1_Time_-4.5,Gene2_Time_-4.5,Gene1_Time_0.5,Gene2_Time_0.5,Gene1_Time_1.0,Gene2_Time_1.0,Gene1_Time_1.5,Gene2_Time_1.5,Gene1_Time_2.0,Gene2_Time_2.0,Gene1_Time_2.5,Gene2_Time_2.5,Gene1_Time_3.0,Gene2_Time_3.0,Gene1_Time_3.5,Gene2_Time_3.5,Gene1_Time_4.0,Gene2_Time_4.0,Gene1_Time_4.5,Gene2_Time_4.5,Gene1_Time_5.0,Gene2_Time_5.0,Gene1_Time_5.5,Gene2_Time_5.5,Gene1_Time_6.0,Gene2_Time_6.0,Gene1_Time_6.5,Gene2_Time_6.5,Gene1_Time_7.0,Gene2_Time_7.0,Gene1_Time_7.5,Gene2_Time_7.5,Gene1_Time_8.0,Gene2_Time_8.0,Gene1_Time_8.5,Gene2_Time_8.5,Gene1_Time_9.0,Gene2_Time_9.0,Gene1_Time_9.5,Gene2_Time_9.5,Gene1_Time_10.0,Gene2_Time_10.0,Gene1_Time_10.5,Gene2_Time_10.5,Gene1_Time_11.0,Gene2_Time_11.0,Gene1_Time_11.5,Gene2_Time_11.5,Gene1_Time_12.0,Gene2_Time_12.0,Gene1_Time_12.5,Gene2_Time_12.5,Gene1_Time_13.0,Gene2_Time_13.0,Gene1_Time_13.5,Gene2_Time_13.5,Gene1_Time_14.0,Gene2_Time_14.0,Gene1_Time_15.0,Gene2_Time_15.0,Gene1_Time_16.0,Gene2_Time_16.0,Gene1_Time_17.0,Gene2_Time_17.0,Gene1_Time_18.0,Gene2_Time_18.0,Gene1_Time_19.0,Gene2_Time_19.0,Gene1_Time_20.0,Gene2_Time_20.0,Gene1_Time_21.0,Gene2_Time_21.0,Gene1_Time_22.0,Gene2_Time_22.0,Gene1_Time_23.0,Gene2_Time_23.0,Gene1_Time_24.0,Gene2_Time_24.0,Gene1_Time_25.0,Gene2_Time_25.0,Gene1_Time_26.0,Gene2_Time_26.0,Gene1_Time_27.0,Gene2_Time_27.0,Gene1_Time_28.0,Gene2_Time_28.0
ABCA3,24570924.0,24629175.0,24000000.0,ABCA3,24570924.0,24629175.0,24000000.0,2288.0029,7.627285714285714,7.627285714285714,8.189,8.189,8.53575,8.53575,8.363,8.363,8.7666,8.7666,8.44325,8.44325,8.0104,8.0104,7.7755,7.7755,8.34825,8.34825,8.1025,8.1025,7.74925,7.74925,8.09875,8.09875,8.4365,8.4365,8.477,8.477,8.206199999999999,8.206199999999999,7.7135,7.7135,8.002500000000001,8.002500000000001,8.221250000000001,8.221250000000001,8.1205,8.1205,7.37525,7.37525,8.0735,8.0735,8.24525,8.24525,8.17175,8.17175,8.26625,8.26625,8.350000000000001,8.350000000000001,8.473500000000001,8.473500000000001,8.528500000000001,8.528500000000001,7.050333333333334,7.050333333333334,8.26575,8.26575,8.382000000000001,8.382000000000001,8.2335,8.2335,8.60025,8.60025,8.7195,8.7195,8.579500000000001,8.579500000000001,8.546999999999999,8.546999999999999,8.719750000000001,8.719750000000001,8.35725,8.35725,8.5275,8.5275,8.77675,8.77675,8.9605,8.9605,8.84875,8.84875,9.049,9.049,8.982,8.982
ABCA3,24570924.0,24629175.0,24000000.0,AGER,34816836.0,34819910.0,34000000.0,116.5836,7.627285714285714,9.043571428571427,8.189,12.12725,8.53575,11.7425,8.363,12.381,8.7666,12.381,8.44325,12.381,8.0104,12.381,7.7755,12.381,8.34825,12.381,8.1025,12.381,7.74925,12.381,8.09875,12.381,8.4365,12.25275,8.477,12.381,8.206199999999999,12.0732,7.7135,12.381,8.002500000000001,12.1245,8.221250000000001,12.25275,8.1205,11.996250000000002,7.37525,11.638000000000002,8.0735,11.868,8.24525,11.99625,8.17175,11.996250000000002,8.26625,11.996250000000002,8.350000000000001,11.868,8.473500000000001,12.1245,8.528500000000001,12.1245,7.050333333333334,12.21,8.26575,11.996250000000002,8.382000000000001,12.381,8.2335,12.25275,8.60025,12.25275,8.7195,12.381,8.579500000000001,12.25275,8.546999999999999,12.381,8.719750000000001,12.381,8.35725,12.381,8.5275,12.381,8.77675,12.381,8.9605,12.381,8.84875,12.381,9.049,12.381,8.982,12.381
ABCA3,24570924.0,24629175.0,24000000.0,NME3,25115474.0,25116496.0,25000000.0,491.0158,7.627285714285714,6.972857142857142,8.189,6.44075,8.53575,6.1445,8.363,6.497,8.7666,6.4338,8.44325,6.268000000000001,8.0104,6.6354,7.7755,6.0775,8.34825,6.68275,8.1025,6.46,7.74925,6.48275,8.09875,6.782,8.4365,6.2145,8.477,6.525,8.206199999999999,6.617400000000001,7.7135,7.214,8.002500000000001,6.7627500000000005,8.221250000000001,6.923500000000001,8.1205,7.0715,7.37525,6.4425,8.0735,6.727499999999999,8.24525,6.26125,8.17175,7.03925,8.26625,6.8115000000000006,8.350000000000001,6.68075,8.473500000000001,6.90025,8.528500000000001,6.9475,7.050333333333334,6.866666666666667,8.26575,6.7867500000000005,8.382000000000001,6.810499999999999,8.2335,6.717,8.60025,7.0512500000000005,8.7195,7.039,8.579500000000001,7.11325,8.546999999999999,6.866333333333333,8.719750000000001,6.8637500000000005,8.35725,7.13175,8.5275,6.5965,8.77675,7.0032499999999995,8.9605,6.8465,8.84875,6.708500000000001,9.049,6.898249999999999,8.982,6.74025
ABCA3,24570924.0,24629175.0,24000000.0,RAGE,34816836.0,34819910.0,34000000.0,116.5836,7.627285714285714,4.922142857142857,8.189,5.762,8.53575,6.0735,8.363,5.765,8.7666,5.7526,8.44325,5.2044999999999995,8.0104,5.3942,7.7755,4.4715,8.34825,5.162750000000001,8.1025,4.798,7.74925,4.10975,8.09875,5.2555,8.4365,4.5882499999999995,8.477,4.65225,8.206199999999999,4.593,7.7135,5.6325,8.002500000000001,4.87275,8.221250000000001,4.5585,8.1205,4.41525,7.37525,4.90325,8.0735,4.1215,8.24525,5.415000000000001,8.17175,3.70775,8.26625,3.981,8.350000000000001,4.05225,8.473500000000001,3.82725,8.528500000000001,4.5005,7.050333333333334,4.695,8.26575,4.78525,8.382000000000001,4.482,8.2335,4.114,8.60025,3.9162500000000007,8.7195,4.0969999999999995,8.579500000000001,4.458,8.546999999999999,5.1113333333333335,8.719750000000001,4.095750000000001,8.35725,4.173,8.5275,3.7325,8.77675,4.4695,8.9605,4.150500000000001,8.84875,4.38775,9.049,3.99075,8.982,4.81275
ABCA3,24570924.0,24629175.0,24000000.0,tbp,15720150.0,15748641.0,15000000.0,57.5146,7.627285714285714,6.155428571428572,8.189,4.82225,8.53575,5.3275,8.363,5.3774999999999995,8.7666,5.684399999999999,8.44325,5.20825,8.0104,5.9256,7.7755,5.633249999999999,8.34825,5.6075,8.1025,5.759,7.74925,6.0545,8.09875,4.9670000000000005,8.4365,5.5752500000000005,8.477,5.892,8.206199999999999,5.772799999999999,7.7135,6.4715,8.002500000000001,5.03125,8.221250000000001,4.98975,8.1205,5.514,7.37525,5.73075,8.0735,5.908,8.24525,4.91975,8.17175,6.351249999999999,8.26625,6.03975,8.350000000000001,5.71425,8.473500000000001,6.049,8.528500000000001,6.18075,7.050333333333334,6.136,8.26575,6.04425,8.382000000000001,6.20025,8.2335,6.2905,8.60025,6.154,8.7195,6.2255,8.579500000000001,6.2902499999999995,8.546999999999999,5.7973333333333334,8.719750000000001,6.1857500000000005,8.35725,5.9262500000000005,8.5275,6.4215,8.77675,6.0024999999999995,8.9605,6.21775,8.84875,6.4662500000000005,9.049,6.23225,8.982,6.0825000000000005
ABCA3,24570924.0,24629175.0,24000000.0,Vegf,46327919.0,46343295.0,46000000.0,51.9935,7.627285714285714,7.298571428571428,8.189,7.285749999999999,8.53575,7.464,8.363,8.794,8.7666,8.6684,8.44325,8.874,8.0104,7.7628,7.7755,7.73875,8.34825,8.8705,8.1025,9.1915,7.74925,8.73625,8.09875,8.33125,8.4365,8.5875,8.477,8.8765,8.206199999999999,9.3536,7.7135,8.161,8.002500000000001,8.8215,8.221250000000001,8.939499999999999,8.1205,9.23925,7.37525,8.373750000000001,8.0735,8.805250000000001,8.24525,8.072999999999999,8.17175,9.42775,8.26625,9.28625,8.350000000000001,9.3425,8.473500000000001,9.8825,8.528500000000001,9.60225,7.050333333333334,9.153,8.26575,9.2295,8.382000000000001,9.55225,8.2335,9.61475,8.60025,10.16975,8.7195,9.909,8.579500000000001,10.06425,8.546999999999999,9.655,8.719750000000001,10.22725,8.35725,9.665499999999998,8.5275,10.3505,8.77675,10.05775,8.9605,10.303999999999998,8.84875,10.234749999999998,9.049,10.22725,8.982,10.11025
AGER,34816836.0,34819910.0,34000000.0,ABCA3,24570924.0,24629175.0,24000000.0,116.5836,9.043571428571427,7.627285714285714,12.12725,8.189,11.7425,8.53575,12.381,8.363,12.381,8.7666,12.381,8.44325,12.381,8.0104,12.381,7.7755,12.381,8.34825,12.381,8.1025,12.381,7.74925,12.381,8.09875,12.25275,8.4365,12.381,8.477,12.0732,8.206199999999999,12.381,7.7135,12.1245,8.002500000000001,12.25275,8.221250000000001,11.996250000000002,8.1205,11.638000000000002,7.37525,11.868,8.0735,11.99625,8.24525,11.996250000000002,8.17175,11.996250000000002,8.26625,11.868,8.350000000000001,12.1245,8.473500000000001,12.1245,8.528500000000001,12.21,7.050333333333334,11.996250000000002,8.26575,12.381,8.382000000000001,12.25275,8.2335,12.25275,8.60025,12.381,8.7195,12.25275,8.579500000000001,12.381,8.546999999999999,12.381,8.719750000000001,12.381,8.35725,12.381,8.5275,12.381,8.77675,12.381,8.9605,12.381,8.84875,12.381,9.049,12.381,8.982
AGER,34816836.0,34819910.0,34000000.0,AGER,34816836.0,34819910.0,34000000.0,2277.7516,9.043571428571427,9.043571428571427,12.12725,12.12725,11.7425,11.7425,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.25275,12.25275,12.381,12.381,12.0732,12.0732,12.381,12.381,12.1245,12.1245,12.25275,12.25275,11.996250000000002,11.996250000000002,11.638000000000002,11.638000000000002,11.868,11.868,11.99625,11.99625,11.996250000000002,11.996250000000002,11.996250000000002,11.996250000000002,11.868,11.868,12.1245,12.1245,12.1245,12.1245,12.21,12.21,11.996250000000002,11.996250000000002,12.381,12.381,12.25275,12.25275,12.25275,12.25275,12.381,12.381,12.25275,12.25275,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381,12.381
AGER,34816836.0,34819910.0,34000000.0,NME3,25115474.0,25116496.0,25000000.0,112.4504,9.043571428571427,6.972857142857142,12.12725,6.44075,11.7425,6.1445,12.381,6.497,12.381,6.4338,12.381,6.268000000000001,12.381,6.6354,12.381,6.0775,12.381,6.68275,12.381,6.46,12.381,6.48275,12.381,6.782,12.25275,6.2145,12.381,6.525,12.0732,6.617400000000001,12.381,7.214,12.1245,6.7627500000000005,12.25275,6.923500000000001,11.996250000000002,7.0715,11.638000000000002,6.4425,11.868,6.727499999999999,11.99625,6.26125,11.996250000000002,7.03925,11.996250000000002,6.8115000000000006,11.868,6.68075,12.1245,6.90025,12.1245,6.9475,12.21,6.866666666666667,11.996250000000002,6.7867500000000005,12.381,6.810499999999999,12.25275,6.717,12.25275,7.0512500000000005,12.381,7.039,12.25275,7.11325,12.381,6.866333333333333,12.381,6.8637500000000005,12.381,7.13175,12.381,6.5965,12.381,7.0032499999999995,12.381,6.8465,12.381,6.708500000000001,12.381,6.898249999999999,12.381,6.74025
AGER,34816836.0,34819910.0,34000000.0,RAGE,34816836.0,34819910.0,34000000.0,2277.7516,9.043571428571427,4.922142857142857,12.12725,5.762,11.7425,6.0735,12.381,5.765,12.381,5.7526,12.381,5.2044999999999995,12.381,5.3942,12.381,4.4715,12.381,5.162750000000001,12.381,4.798,12.381,4.10975,12.381,5.2555,12.25275,4.5882499999999995,12.381,4.65225,12.0732,4.593,12.381,5.6325,12.1245,4.87275,12.25275,4.5585,11.996250000000002,4.41525,11.638000000000002,4.90325,11.868,4.1215,11.99625,5.415000000000001,11.996250000000002,3.70775,11.996250000000002,3.981,11.868,4.05225,12.1245,3.82725,12.1245,4.5005,12.21,4.695,11.996250000000002,4.78525,12.381,4.482,12.25275,4.114,12.25275,3.9162500000000007,12.381,4.0969999999999995,12.25275,4.458,12.381,5.1113333333333335,12.381,4.095750000000001,12.381,4.173,12.381,3.7325,12.381,4.4695,12.381,4.150500000000001,12.381,4.38775,12.381,3.99075,12.381,4.81275
